-10.000000 0.000000 100000.000000 1.000000
-9.979980 0.000000 100000.000000 1.000000
-9.959960 0.000000 100000.000000 1.000000
-9.939940 0.000000 100000.000000 1.000000
-9.919920 0.000000 100000.000000 1.000000
-9.899900 0.000000 100000.000000 1.000000
-9.879880 0.000000 100000.000000 1.000000
-9.859860 0.000000 100000.000000 1.000000
-9.839840 0.000000 100000.000000 1.000000
-9.819820 0.000000 100000.000000 1.000000
-9.799800 0.000000 100000.000000 1.000000
-9.779780 0.000000 100000.000000 1.000000
-9.759760 0.000000 100000.000000 1.000000
-9.739740 0.000000 100000.000000 1.000000
-9.719720 0.000000 100000.000000 1.000000
-9.699700 0.000000 100000.000000 1.000000
-9.679680 0.000000 100000.000000 1.000000
-9.659660 0.000000 100000.000000 1.000000
-9.639640 0.000000 100000.000000 1.000000
-9.619620 0.000000 100000.000000 1.000000
-9.599600 0.000000 100000.000000 1.000000
-9.579580 0.000000 100000.000000 1.000000
-9.559560 0.000000 100000.000000 1.000000
-9.539540 0.000000 100000.000000 1.000000
-9.519520 0.000000 100000.000000 1.000000
-9.499499 0.000000 100000.000000 1.000000
-9.479479 0.000000 100000.000000 1.000000
-9.459459 0.000000 100000.000000 1.000000
-9.439439 0.000000 100000.000000 1.000000
-9.419419 0.000000 100000.000000 1.000000
-9.399399 0.000000 100000.000000 1.000000
-9.379379 0.000000 100000.000000 1.000000
-9.359359 0.000000 100000.000000 1.000000
-9.339339 0.000000 100000.000000 1.000000
-9.319319 0.000000 100000.000000 1.000000
-9.299299 0.000000 100000.000000 1.000000
-9.279279 0.000000 100000.000000 1.000000
-9.259259 0.000000 100000.000000 1.000000
-9.239239 0.000000 100000.000000 1.000000
-9.219219 0.000000 100000.000000 1.000000
-9.199199 0.000000 100000.000000 1.000000
-9.179179 0.000000 100000.000000 1.000000
-9.159159 0.000000 100000.000000 1.000000
-9.139139 0.000000 100000.000000 1.000000
-9.119119 0.000000 100000.000000 1.000000
-9.099099 0.000000 100000.000000 1.000000
-9.079079 0.000000 100000.000000 1.000000
-9.059059 0.000000 100000.000000 1.000000
-9.039039 0.000000 100000.000000 1.000000
-9.019019 0.000000 100000.000000 1.000000
-8.998999 0.000000 100000.000000 1.000000
-8.978979 0.000000 100000.000000 1.000000
-8.958959 0.000000 100000.000000 1.000000
-8.938939 0.000000 100000.000000 1.000000
-8.918919 0.000000 100000.000000 1.000000
-8.898899 0.000000 100000.000000 1.000000
-8.878879 0.000000 100000.000000 1.000000
-8.858859 0.000000 100000.000000 1.000000
-8.838839 0.000000 100000.000000 1.000000
-8.818819 0.000000 100000.000000 1.000000
-8.798799 0.000000 100000.000000 1.000000
-8.778779 0.000000 100000.000000 1.000000
-8.758759 0.000000 100000.000000 1.000000
-8.738739 0.000000 100000.000000 1.000000
-8.718719 0.000000 100000.000000 1.000000
-8.698699 0.000000 100000.000000 1.000000
-8.678679 0.000000 100000.000000 1.000000
-8.658659 0.000000 100000.000000 1.000000
-8.638639 0.000000 100000.000000 1.000000
-8.618619 0.000000 100000.000000 1.000000
-8.598599 0.000000 100000.000000 1.000000
-8.578579 0.000000 100000.000000 1.000000
-8.558559 0.000000 100000.000000 1.000000
-8.538539 0.000000 100000.000000 1.000000
-8.518519 0.000000 100000.000000 1.000000
-8.498498 0.000000 100000.000000 1.000000
-8.478478 0.000000 100000.000000 1.000000
-8.458458 0.000000 100000.000000 1.000000
-8.438438 0.000000 100000.000000 1.000000
-8.418418 0.000000 100000.000000 1.000000
-8.398398 0.000000 100000.000000 1.000000
-8.378378 0.000000 100000.000000 1.000000
-8.358358 0.000000 100000.000000 1.000000
-8.338338 0.000000 100000.000000 1.000000
-8.318318 0.000000 100000.000000 1.000000
-8.298298 0.000000 100000.000000 1.000000
-8.278278 0.000000 100000.000000 1.000000
-8.258258 0.000000 100000.000000 1.000000
-8.238238 0.000000 100000.000000 1.000000
-8.218218 0.000000 100000.000000 1.000000
-8.198198 0.000000 100000.000000 1.000000
-8.178178 0.000000 100000.000000 1.000000
-8.158158 0.000000 100000.000000 1.000000
-8.138138 0.000000 100000.000000 1.000000
-8.118118 0.000000 100000.000000 1.000000
-8.098098 0.000000 100000.000000 1.000000
-8.078078 0.000000 100000.000000 1.000000
-8.058058 0.000000 100000.000000 1.000000
-8.038038 0.000000 100000.000000 1.000000
-8.018018 0.000000 100000.000000 1.000000
-7.997998 0.000000 100000.000000 1.000000
-7.977978 0.000000 100000.000000 1.000000
-7.957958 0.000000 100000.000000 1.000000
-7.937938 0.000000 100000.000000 1.000000
-7.917918 0.000000 100000.000000 1.000000
-7.897898 0.000000 100000.000000 1.000000
-7.877878 0.000000 100000.000000 1.000000
-7.857858 0.000000 100000.000000 1.000000
-7.837838 0.000000 100000.000000 1.000000
-7.817818 0.000000 100000.000000 1.000000
-7.797798 0.000000 100000.000000 1.000000
-7.777778 0.000000 100000.000000 1.000000
-7.757758 0.000000 100000.000000 1.000000
-7.737738 0.000000 100000.000000 1.000000
-7.717718 0.000000 100000.000000 1.000000
-7.697698 0.000000 100000.000000 1.000000
-7.677678 0.000000 100000.000000 1.000000
-7.657658 0.000000 100000.000000 1.000000
-7.637638 0.000000 100000.000000 1.000000
-7.617618 0.000000 100000.000000 1.000000
-7.597598 0.000000 100000.000000 1.000000
-7.577578 0.000000 100000.000000 1.000000
-7.557558 0.000000 100000.000000 1.000000
-7.537538 0.000000 100000.000000 1.000000
-7.517518 0.000000 100000.000000 1.000000
-7.497497 0.000000 100000.000000 1.000000
-7.477477 0.000000 100000.000000 1.000000
